    date,month,branch,district,demand,lat,long,month_period
01-06-2023,6,D14,6w,331,53.308329,-6.301888,2023-06
01-06-2023,6,D14,6,185,53.321452,-6.264349,2023-06
01-06-2023,6,D14,4,192,53.328197,-6.22809,2023-06
01-06-2023,6,D14,24,637,53.285009,-6.37192,2023-06
01-06-2023,6,D14,16,1063,53.281712,-6.284927,2023-06
01-06-2023,6,D14,18,1257,53.263568,-6.153265,2023-06
01-07-2023,7,D14,20,56,53.350928,-6.368541,2023-07
01-07-2023,7,D14,8,194,53.34197,-6.317348,2023-07
01-07-2023,7,D14,22,145,53.317868,-6.397531,2023-07
01-07-2023,7,D14,12,208,53.321125,-6.317319,2023-07
01-07-2023,7,D14,6w,399,53.308329,-6.301888,2023-07
01-07-2023,7,D14,6,262,53.321452,-6.264349,2023-07
01-07-2023,7,D14,4,230,53.328197,-6.22809,2023-07
01-07-2023,7,D14,24,759,53.285009,-6.37192,2023-07
01-07-2023,7,D14,16,1309,53.281712,-6.284927,2023-07
01-07-2023,7,D14,18,1494,53.263568,-6.153265,2023-07
01-08-2023,8,D14,20,51,53.350928,-6.368541,2023-08
01-08-2023,8,D14,8,179,53.34197,-6.317348,2023-08
01-08-2023,8,D14,22,153,53.317868,-6.397531,2023-08
01-08-2023,8,D14,12,194,53.321125,-6.317319,2023-08
01-08-2023,8,D14,6w,393,53.308329,-6.301888,2023-08
01-08-2023,8,D14,6,233,53.321452,-6.264349,2023-08
01-08-2023,8,D14,4,224,53.328197,-6.22809,2023-08
01-08-2023,8,D14,24,705,53.285009,-6.37192,2023-08
01-08-2023,8,D14,16,1208,53.281712,-6.284927,2023-08
01-08-2023,8,D14,18,1482,53.263568,-6.153265,2023-08
01-09-2023,9,D14,20,41,53.350928,-6.368541,2023-09
01-09-2023,9,D14,8,169,53.34197,-6.317348,2023-09
01-09-2023,9,D14,22,130,53.317868,-6.397531,2023-09
01-09-2023,9,D14,12,159,53.321125,-6.317319,2023-09
01-09-2023,9,D14,6w,322,53.308329,-6.301888,2023-09
01-09-2023,9,D14,6,200,53.321452,-6.264349,2023-09
01-09-2023,9,D14,4,193,53.328197,-6.22809,2023-09
01-09-2023,9,D14,24,592,53.285009,-6.37192,2023-09
01-09-2023,9,D14,16,1020,53.281712,-6.284927,2023-09
01-09-2023,9,D14,18,1309,53.263568,-6.153265,2023-09
01-10-2023,10,D14,20,41,53.350928,-6.368541,2023-10
01-10-2023,10,D14,8,164,53.34197,-6.317348,2023-10
01-10-2023,10,D14,22,117,53.317868,-6.397531,2023-10
01-10-2023,10,D14,12,140,53.321125,-6.317319,2023-10
01-10-2023,10,D14,6w,331,53.308329,-6.301888,2023-10
01-10-2023,10,D14,6,184,53.321452,-6.264349,2023-10
01-10-2023,10,D14,4,205,53.328197,-6.22809,2023-10
01-10-2023,10,D14,24,619,53.285009,-6.37192,2023-10
01-10-2023,10,D14,16,1100,53.281712,-6.284927,2023-10
01-10-2023,10,D14,18,1191,53.263568,-6.153265,2023-10
01-11-2023,11,D14,20,42,53.350928,-6.368541,2023-11
01-11-2023,11,D14,8,163,53.34197,-6.317348,2023-11
01-11-2023,11,D14,22,127,53.317868,-6.397531,2023-11
01-11-2023,11,D14,12,167,53.321125,-6.317319,2023-11
01-11-2023,11,D14,6w,334,53.308329,-6.301888,2023-11
01-11-2023,11,D14,6,193,53.321452,-6.264349,2023-11
01-11-2023,11,D14,4,195,53.328197,-6.22809,2023-11
01-11-2023,11,D14,24,678,53.285009,-6.37192,2023-11
01-11-2023,11,D14,16,1047,53.281712,-6.284927,2023-11
01-11-2023,11,D14,18,1247,53.263568,-6.153265,2023-11
01-12-2023,12,D14,20,47,53.350928,-6.368541,2023-12
01-12-2023,12,D14,8,204,53.34197,-6.317348,2023-12
01-12-2023,12,D14,22,163,53.317868,-6.397531,2023-12
01-12-2023,12,D14,12,217,53.321125,-6.317319,2023-12
01-12-2023,12,D14,6w,450,53.308329,-6.301888,2023-12
01-12-2023,12,D14,6,306,53.321452,-6.264349,2023-12
01-12-2023,12,D14,4,280,53.328197,-6.22809,2023-12
01-12-2023,12,D14,24,806,53.285009,-6.37192,2023-12
01-12-2023,12,D14,16,1428,53.281712,-6.284927,2023-12
01-12-2023,12,D14,18,1676,53.263568,-6.153265,2023-12
01-01-2024,1,D14,20,42,53.350928,-6.368541,2024-01
01-01-2024,1,D14,8,159,53.34197,-6.317348,2024-01
01-01-2024,1,D14,22,125,53.317868,-6.397531,2024-01
01-01-2024,1,D14,12,146,53.321125,-6.317319,2024-01
01-01-2024,1,D14,6w,314,53.308329,-6.301888,2024-01
01-01-2024,1,D14,6,201,53.321452,-6.264349,2024-01
01-01-2024,1,D14,4,235,53.328197,-6.22809,2024-01
01-01-2024,1,D14,24,620,53.285009,-6.37192,2024-01
01-01-2024,1,D14,16,974,53.281712,-6.284927,2024-01
01-01-2024,1,D14,18,1151,53.263568,-6.153265,2024-01
01-02-2024,2,D14,20,36,53.350928,-6.368541,2024-02
01-02-2024,2,D14,8,160,53.34197,-6.317348,2024-02
01-02-2024,2,D14,22,114,53.317868,-6.397531,2024-02
01-02-2024,2,D14,12,143,53.321125,-6.317319,2024-02
01-02-2024,2,D14,6w,332,53.308329,-6.301888,2024-02
01-02-2024,2,D14,6,183,53.321452,-6.264349,2024-02
01-02-2024,2,D14,4,199,53.328197,-6.22809,2024-02
01-02-2024,2,D14,24,597,53.285009,-6.37192,2024-02
01-02-2024,2,D14,16,991,53.281712,-6.284927,2024-02
01-02-2024,2,D14,18,1186,53.263568,-6.153265,2024-02
01-03-2024,3,D14,20,32,53.350928,-6.368541,2024-03
01-03-2024,3,D14,8,191,53.34197,-6.317348,2024-03
01-03-2024,3,D14,22,143,53.317868,-6.397531,2024-03
01-03-2024,3,D14,12,196,53.321125,-6.317319,2024-03
01-03-2024,3,D14,6w,367,53.308329,-6.301888,2024-03
01-03-2024,3,D14,6,257,53.321452,-6.264349,2024-03
01-03-2024,3,D14,4,222,53.328197,-6.22809,2024-03
01-03-2024,3,D14,24,737,53.285009,-6.37192,2024-03
01-03-2024,3,D14,16,1158,53.281712,-6.284927,2024-03
01-03-2024,3,D14,18,1435,53.263568,-6.153265,2024-03
01-04-2024,4,D14,20,52,53.350928,-6.368541,2024-04
01-04-2024,4,D14,8,193,53.34197,-6.317348,2024-04
01-04-2024,4,D14,22,130,53.317868,-6.397531,2024-04
01-04-2024,4,D14,12,150,53.321125,-6.317319,2024-04
01-04-2024,4,D14,6w,370,53.308329,-6.301888,2024-04
01-04-2024,4,D14,6,215,53.321452,-6.264349,2024-04
01-04-2024,4,D14,4,239,53.328197,-6.22809,2024-04
01-04-2024,4,D14,24,680,53.285009,-6.37192,2024-04
01-04-2024,4,D14,16,1144,53.281712,-6.284927,2024-04
01-04-2024,4,D14,18,1328,53.263568,-6.153265,2024-04
01-05-2024,5,D14,20,41,53.350928,-6.368541,2024-05
01-05-2024,5,D14,8,195,53.34197,-6.317348,2024-05
01-05-2024,5,D14,22,141,53.317868,-6.397531,2024-05
01-05-2024,5,D14,12,186,53.321125,-6.317319,2024-05
01-05-2024,5,D14,6w,409,53.308329,-6.301888,2024-05
01-05-2024,5,D14,6,275,53.321452,-6.264349,2024-05
01-05-2024,5,D14,4,243,53.328197,-6.22809,2024-05
01-05-2024,5,D14,24,693,53.285009,-6.37192,2024-05
01-05-2024,5,D14,16,1209,53.281712,-6.284927,2024-05
01-05-2024,5,D14,18,1444,53.263568,-6.153265,2024-05
01-06-2024,6,D14,20,55,53.350928,-6.368541,2024-06
01-06-2024,6,D14,8,172,53.34197,-6.317348,2024-06
01-06-2024,6,D14,22,136,53.317868,-6.397531,2024-06
01-06-2024,6,D14,12,222,53.321125,-6.317319,2024-06
01-06-2024,6,D14,6w,376,53.308329,-6.301888,2024-06
01-06-2024,6,D14,6,253,53.321452,-6.264349,2024-06
01-06-2024,6,D14,4,239,53.328197,-6.22809,2024-06
01-06-2024,6,D14,24,706,53.285009,-6.37192,2024-06
01-06-2024,6,D14,16,1150,53.281712,-6.284927,2024-06
01-06-2024,6,D14,18,1388,53.263568,-6.153265,2024-06
01-07-2024,7,D14,20,50,53.350928,-6.368541,2024-07
01-07-2024,7,D14,8,204,53.34197,-6.317348,2024-07
01-07-2024,7,D14,22,149,53.317868,-6.397531,2024-07
01-07-2024,7,D14,12,206,53.321125,-6.317319,2024-07
01-07-2024,7,D14,6w,390,53.308329,-6.301888,2024-07
01-07-2024,7,D14,6,251,53.321452,-6.264349,2024-07
01-07-2024,7,D14,4,277,53.328197,-6.22809,2024-07
01-07-2024,7,D14,24,754,53.285009,-6.37192,2024-07
01-07-2024,7,D14,16,1267,53.281712,-6.284927,2024-07
01-07-2024,7,D14,18,1471,53.263568,-6.153265,2024-07
01-08-2024,8,D14,20,51,53.350928,-6.368541,2024-08
01-08-2024,8,D14,8,208,53.34197,-6.317348,2024-08
01-08-2024,8,D14,22,154,53.317868,-6.397531,2024-08
01-08-2024,8,D14,12,184,53.321125,-6.317319,2024-08
01-08-2024,8,D14,6w,399,53.308329,-6.301888,2024-08
01-08-2024,8,D14,6,240,53.321452,-6.264349,2024-08
01-08-2024,8,D14,4,227,53.328197,-6.22809,2024-08
01-08-2024,8,D14,24,743,53.285009,-6.37192,2024-08
01-08-2024,8,D14,16,1240,53.281712,-6.284927,2024-08
01-08-2024,8,D14,18,1504,53.263568,-6.153265,2024-08
01-09-2024,9,D14,20,53,53.350928,-6.368541,2024-09
01-09-2024,9,D14,8,162,53.34197,-6.317348,2024-09
01-09-2024,9,D14,22,145,53.317868,-6.397531,2024-09
01-09-2024,9,D14,12,184,53.321125,-6.317319,2024-09
01-09-2024,9,D14,6w,381,53.308329,-6.301888,2024-09
01-09-2024,9,D14,6,239,53.321452,-6.264349,2024-09
01-09-2024,9,D14,4,236,53.328197,-6.22809,2024-09
01-09-2024,9,D14,24,683,53.285009,-6.37192,2024-09
01-09-2024,9,D14,16,1106,53.281712,-6.284927,2024-09
01-09-2024,9,D14,18,1302,53.263568,-6.153265,2024-09
01-10-2024,10,D14,20,36,53.350928,-6.368541,2024-10
01-10-2024,10,D14,8,173,53.34197,-6.317348,2024-10
01-10-2024,10,D14,22,124,53.317868,-6.397531,2024-10
01-10-2024,10,D14,12,149,53.321125,-6.317319,2024-10
01-10-2024,10,D14,6w,329,53.308329,-6.301888,2024-10
01-10-2024,10,D14,6,188,53.321452,-6.264349,2024-10
01-10-2024,10,D14,4,220,53.328197,-6.22809,2024-10
01-10-2024,10,D14,24,639,53.285009,-6.37192,2024-10
01-10-2024,10,D14,16,1045,53.281712,-6.284927,2024-10
01-10-2024,10,D14,18,1206,53.263568,-6.153265,2024-10
01-11-2024,11,D14,20,58,53.350928,-6.368541,2024-11
01-11-2024,11,D14,8,168,53.34197,-6.317348,2024-11
01-11-2024,11,D14,22,131,53.317868,-6.397531,2024-11
01-11-2024,11,D14,12,149,53.321125,-6.317319,2024-11
01-11-2024,11,D14,6w,368,53.308329,-6.301888,2024-11
01-11-2024,11,D14,6,201,53.321452,-6.264349,2024-11
01-11-2024,11,D14,4,179,53.328197,-6.22809,2024-11
01-11-2024,11,D14,24,569,53.285009,-6.37192,2024-11
01-11-2024,11,D14,16,1041,53.281712,-6.284927,2024-11
01-11-2024,11,D14,18,1276,53.263568,-6.153265,2024-11
01-12-2024,12,D14,20,49,53.350928,-6.368541,2024-12
01-12-2024,12,D14,8,229,53.34197,-6.317348,2024-12
01-12-2024,12,D14,22,162,53.317868,-6.397531,2024-12
01-12-2024,12,D14,12,229,53.321125,-6.317319,2024-12
01-12-2024,12,D14,6w,419,53.308329,-6.301888,2024-12
01-12-2024,12,D14,6,324,53.321452,-6.264349,2024-12
01-12-2024,12,D14,4,297,53.328197,-6.22809,2024-12
01-12-2024,12,D14,24,835,53.285009,-6.37192,2024-12
01-12-2024,12,D14,16,1360,53.281712,-6.284927,2024-12
01-12-2024,12,D14,18,1726,53.263568,-6.153265,2024-12
01-01-2025,1,D14,20,27,53.350928,-6.368541,2025-01
01-01-2025,1,D14,8,123,53.34197,-6.317348,2025-01
01-01-2025,1,D14,22,88,53.317868,-6.397531,2025-01
01-01-2025,1,D14,12,121,53.321125,-6.317319,2025-01
01-01-2025,1,D14,6w,238,53.308329,-6.301888,2025-01
01-01-2025,1,D14,6,144,53.321452,-6.264349,2025-01
01-01-2025,1,D14,4,174,53.328197,-6.22809,2025-01
01-01-2025,1,D14,24,461,53.285009,-6.37192,2025-01
01-01-2025,1,D14,16,792,53.281712,-6.284927,2025-01
01-01-2025,1,D14,18,959,53.263568,-6.153265,2025-01
01-02-2025,2,D14,20,44,53.350928,-6.368541,2025-02
01-02-2025,2,D14,8,160,53.34197,-6.317348,2025-02
01-02-2025,2,D14,22,120,53.317868,-6.397531,2025-02
01-02-2025,2,D14,12,176,53.321125,-6.317319,2025-02
01-02-2025,2,D14,6w,290,53.308329,-6.301888,2025-02
01-02-2025,2,D14,6,189,53.321452,-6.264349,2025-02
01-02-2025,2,D14,4,204,53.328197,-6.22809,2025-02
01-02-2025,2,D14,24,587,53.285009,-6.37192,2025-02
01-02-2025,2,D14,16,992,53.281712,-6.284927,2025-02
01-02-2025,2,D14,18,1159,53.263568,-6.153265,2025-02
01-03-2025,3,D14,20,58,53.350928,-6.368541,2025-03
01-03-2025,3,D14,8,191,53.34197,-6.317348,2025-03
01-03-2025,3,D14,22,145,53.317868,-6.397531,2025-03
01-03-2025,3,D14,12,233,53.321125,-6.317319,2025-03
01-03-2025,3,D14,6w,450,53.308329,-6.301888,2025-03
01-03-2025,3,D14,6,249,53.321452,-6.264349,2025-03
01-03-2025,3,D14,4,274,53.328197,-6.22809,2025-03
01-03-2025,3,D14,24,777,53.285009,-6.37192,2025-03
01-03-2025,3,D14,16,1284,53.281712,-6.284927,2025-03
01-03-2025,3,D14,18,1525,53.263568,-6.153265,2025-03
01-04-2025,4,D14,20,51,53.350928,-6.368541,2025-04
01-04-2025,4,D14,8,177,53.34197,-6.317348,2025-04
01-04-2025,4,D14,22,128,53.317868,-6.397531,2025-04
01-04-2025,4,D14,12,152,53.321125,-6.317319,2025-04
01-04-2025,4,D14,6w,368,53.308329,-6.301888,2025-04
01-04-2025,4,D14,6,214,53.321452,-6.264349,2025-04
01-04-2025,4,D14,4,232,53.328197,-6.22809,2025-04
01-04-2025,4,D14,24,664,53.285009,-6.37192,2025-04
01-04-2025,4,D14,16,1100,53.281712,-6.284927,2025-04
01-04-2025,4,D14,18,1301,53.263568,-6.153265,2025-04
01-05-2025,5,D14,20,53,53.350928,-6.368541,2025-05
01-05-2025,5,D14,8,218,53.34197,-6.317348,2025-05
01-05-2025,5,D14,22,153,53.317868,-6.397531,2025-05
01-05-2025,5,D14,12,189,53.321125,-6.317319,2025-05
01-05-2025,5,D14,6w,409,53.308329,-6.301888,2025-05
01-05-2025,5,D14,6,253,53.321452,-6.264349,2025-05
01-05-2025,5,D14,4,215,53.328197,-6.22809,2025-05
01-05-2025,5,D14,24,728,53.285009,-6.37192,2025-05
01-05-2025,5,D14,16,1228,53.281712,-6.284927,2025-05
01-05-2025,5,D14,18,1485,53.263568,-6.153265,2025-05
01-06-2025,6,D14,20,65,53.350928,-6.368541,2025-06
01-06-2025,6,D14,8,223,53.34197,-6.317348,2025-06
01-06-2025,6,D14,22,168,53.317868,-6.397531,2025-06
01-06-2025,6,D14,12,203,53.321125,-6.317319,2025-06
01-06-2025,6,D14,6w,445,53.308329,-6.301888,2025-06
01-06-2025,6,D14,6,264,53.321452,-6.264349,2025-06
01-06-2025,6,D14,4,258,53.328197,-6.22809,2025-06
01-06-2025,6,D14,24,796,53.285009,-6.37192,2025-06
01-06-2025,6,D14,16,1363,53.281712,-6.284927,2025-06
01-06-2025,6,D14,18,1644,53.263568,-6.153265,2025-06
01-07-2025,7,D14,20,48,53.350928,-6.368541,2025-07
01-07-2025,7,D14,8,253,53.34197,-6.317348,2025-07
01-07-2025,7,D14,22,171,53.317868,-6.397531,2025-07
01-07-2025,7,D14,12,222,53.321125,-6.317319,2025-07
01-07-2025,7,D14,6w,413,53.308329,-6.301888,2025-07
01-07-2025,7,D14,6,264,53.321452,-6.264349,2025-07
01-07-2025,7,D14,4,265,53.328197,-6.22809,2025-07
01-07-2025,7,D14,24,812,53.285009,-6.37192,2025-07
01-07-2025,7,D14,16,1289,53.281712,-6.284927,2025-07
01-07-2025,7,D14,18,1554,53.263568,-6.153265,2025-07
01-08-2025,8,D14,20,44,53.350928,-6.368541,2025-08
01-08-2025,8,D14,8,169,53.34197,-6.317348,2025-08
01-08-2025,8,D14,22,162,53.317868,-6.397531,2025-08
01-08-2025,8,D14,12,196,53.321125,-6.317319,2025-08
01-08-2025,8,D14,6w,389,53.308329,-6.301888,2025-08
01-08-2025,8,D14,6,210,53.321452,-6.264349,2025-08
01-08-2025,8,D14,4,219,53.328197,-6.22809,2025-08
01-08-2025,8,D14,24,702,53.285009,-6.37192,2025-08
01-08-2025,8,D14,16,1195,53.281712,-6.284927,2025-08
01-08-2025,8,D14,18,1347,53.263568,-6.153265,2025-08
01-09-2025,9,D14,20,48,53.350928,-6.368541,2025-09
01-09-2025,9,D14,8,164,53.34197,-6.317348,2025-09
01-09-2025,9,D14,22,132,53.317868,-6.397531,2025-09
01-09-2025,9,D14,12,171,53.321125,-6.317319,2025-09
01-09-2025,9,D14,6w,349,53.308329,-6.301888,2025-09
01-09-2025,9,D14,6,215,53.321452,-6.264349,2025-09
01-09-2025,9,D14,4,239,53.328197,-6.22809,2025-09
01-09-2025,9,D14,24,641,53.285009,-6.37192,2025-09
01-09-2025,9,D14,16,1099,53.281712,-6.284927,2025-09
01-09-2025,9,D14,18,1316,53.263568,-6.153265,2025-09
01-01-2021,1,D2,20,424,53.350928,-6.368541,2021-01
01-01-2021,1,D2,8,956,53.34197,-6.317348,2021-01
01-01-2021,1,D2,22,162,53.317868,-6.397531,2021-01
01-01-2021,1,D2,12,661,53.321125,-6.317319,2021-01
01-01-2021,1,D2,6w,518,53.308329,-6.301888,2021-01
01-01-2021,1,D2,6,602,53.321452,-6.264349,2021-01
01-01-2021,1,D2,4,915,53.328197,-6.22809,2021-01
01-01-2021,1,D2,24,89,53.285009,-6.37192,2021-01
01-01-2021,1,D2,16,100,53.281712,-6.284927,2021-01
01-01-2021,1,D2,18,38,53.263568,-6.153265,2021-01
01-02-2021,2,D2,20,451,53.350928,-6.368541,2021-02
01-02-2021,2,D2,8,1127,53.34197,-6.317348,2021-02
01-02-2021,2,D2,22,197,53.317868,-6.397531,2021-02
01-02-2021,2,D2,12,706,53.321125,-6.317319,2021-02
01-02-2021,2,D2,6w,575,53.308329,-6.301888,2021-02
01-02-2021,2,D2,6,708,53.321452,-6.264349,2021-02
01-02-2021,2,D2,4,975,53.328197,-6.22809,2021-02
01-02-2021,2,D2,24,100,53.285009,-6.37192,2021-02
01-02-2021,2,D2,16,105,53.281712,-6.284927,2021-02
01-02-2021,2,D2,18,47,53.263568,-6.153265,2021-02
01-03-2021,3,D2,20,596,53.350928,-6.368541,2021-03
01-03-2021,3,D2,8,1361,53.34197,-6.317348,2021-03
01-03-2021,3,D2,22,239,53.317868,-6.397531,2021-03
01-03-2021,3,D2,12,923,53.321125,-6.317319,2021-03
01-03-2021,3,D2,6w,784,53.308329,-6.301888,2021-03
01-03-2021,3,D2,6,888,53.321452,-6.264349,2021-03
01-03-2021,3,D2,4,1266,53.328197,-6.22809,2021-03
01-03-2021,3,D2,24,132,53.285009,-6.37192,2021-03
01-03-2021,3,D2,16,141,53.281712,-6.284927,2021-03
01-03-2021,3,D2,18,70,53.263568,-6.153265,2021-03
01-04-2021,4,D2,20,495,53.350928,-6.368541,2021-04
01-04-2021,4,D2,8,1140,53.34197,-6.317348,2021-04
01-04-2021,4,D2,22,231,53.317868,-6.397531,2021-04
01-04-2021,4,D2,12,757,53.321125,-6.317319,2021-04
01-04-2021,4,D2,6w,630,53.308329,-6.301888,2021-04
01-04-2021,4,D2,6,700,53.321452,-6.264349,2021-04
01-04-2021,4,D2,4,1043,53.328197,-6.22809,2021-04
01-04-2021,4,D2,24,103,53.285009,-6.37192,2021-04
01-04-2021,4,D2,16,98,53.281712,-6.284927,2021-04
01-04-2021,4,D2,18,56,53.263568,-6.153265,2021-04
01-05-2021,5,D2,20,576,53.350928,-6.368541,2021-05
01-05-2021,5,D2,8,1457,53.34197,-6.317348,2021-05
01-05-2021,5,D2,22,277,53.317868,-6.397531,2021-05
01-05-2021,5,D2,12,913,53.321125,-6.317319,2021-05
01-05-2021,5,D2,6w,819,53.308329,-6.301888,2021-05
01-05-2021,5,D2,6,889,53.321452,-6.264349,2021-05
01-05-2021,5,D2,4,1288,53.328197,-6.22809,2021-05
01-05-2021,5,D2,24,112,53.285009,-6.37192,2021-05
01-05-2021,5,D2,16,141,53.281712,-6.284927,2021-05
01-05-2021,5,D2,18,53,53.263568,-6.153265,2021-05
01-06-2021,6,D2,20,600,53.350928,-6.368541,2021-06
01-06-2021,6,D2,8,1460,53.34197,-6.317348,2021-06
01-06-2021,6,D2,22,257,53.317868,-6.397531,2021-06
01-06-2021,6,D2,12,940,53.321125,-6.317319,2021-06
01-06-2021,6,D2,6w,751,53.308329,-6.301888,2021-06
01-06-2021,6,D2,6,878,53.321452,-6.264349,2021-06
01-06-2021,6,D2,4,1377,53.328197,-6.22809,2021-06
01-06-2021,6,D2,24,119,53.285009,-6.37192,2021-06
01-06-2021,6,D2,16,153,53.281712,-6.284927,2021-06
01-06-2021,6,D2,18,68,53.263568,-6.153265,2021-06
01-07-2021,7,D2,20,548,53.350928,-6.368541,2021-07
01-07-2021,7,D2,8,1352,53.34197,-6.317348,2021-07
01-07-2021,7,D2,22,232,53.317868,-6.397531,2021-07
01-07-2021,7,D2,12,834,53.321125,-6.317319,2021-07
01-07-2021,7,D2,6w,741,53.308329,-6.301888,2021-07
01-07-2021,7,D2,6,818,53.321452,-6.264349,2021-07
01-07-2021,7,D2,4,1197,53.328197,-6.22809,2021-07
01-07-2021,7,D2,24,128,53.285009,-6.37192,2021-07
01-07-2021,7,D2,16,130,53.281712,-6.284927,2021-07
01-07-2021,7,D2,18,74,53.263568,-6.153265,2021-07
01-08-2021,8,D2,20,557,53.350928,-6.368541,2021-08
01-08-2021,8,D2,8,1269,53.34197,-6.317348,2021-08
01-08-2021,8,D2,22,266,53.317868,-6.397531,2021-08
01-08-2021,8,D2,12,818,53.321125,-6.317319,2021-08
01-08-2021,8,D2,6w,681,53.308329,-6.301888,2021-08
01-08-2021,8,D2,6,819,53.321452,-6.264349,2021-08
01-08-2021,8,D2,4,1113,53.328197,-6.22809,2021-08
01-08-2021,8,D2,24,110,53.285009,-6.37192,2021-08
01-08-2021,8,D2,16,122,53.281712,-6.284927,2021-08
01-08-2021,8,D2,18,67,53.263568,-6.153265,2021-08
01-09-2021,9,D2,20,414,53.350928,-6.368541,2021-09
01-09-2021,9,D2,8,1112,53.34197,-6.317348,2021-09
01-09-2021,9,D2,22,225,53.317868,-6.397531,2021-09
01-09-2021,9,D2,12,669,53.321125,-6.317319,2021-09
01-09-2021,9,D2,6w,653,53.308329,-6.301888,2021-09
01-09-2021,9,D2,6,713,53.321452,-6.264349,2021-09
01-09-2021,9,D2,4,966,53.328197,-6.22809,2021-09
01-09-2021,9,D2,24,89,53.285009,-6.37192,2021-09
01-09-2021,9,D2,16,99,53.281712,-6.284927,2021-09
01-09-2021,9,D2,18,34,53.263568,-6.153265,2021-09
01-10-2021,10,D2,20,482,53.350928,-6.368541,2021-10
01-10-2021,10,D2,8,1159,53.34197,-6.317348,2021-10
01-10-2021,10,D2,22,214,53.317868,-6.397531,2021-10
01-10-2021,10,D2,12,717,53.321125,-6.317319,2021-10
01-10-2021,10,D2,6w,611,53.308329,-6.301888,2021-10
01-10-2021,10,D2,6,706,53.321452,-6.264349,2021-10
01-10-2021,10,D2,4,1016,53.328197,-6.22809,2021-10
01-10-2021,10,D2,24,84,53.285009,-6.37192,2021-10
01-10-2021,10,D2,16,122,53.281712,-6.284927,2021-10
01-10-2021,10,D2,18,60,53.263568,-6.153265,2021-10
01-11-2021,11,D2,20,464,53.350928,-6.368541,2021-11
01-11-2021,11,D2,8,1061,53.34197,-6.317348,2021-11
01-11-2021,11,D2,22,197,53.317868,-6.397531,2021-11
01-11-2021,11,D2,12,667,53.321125,-6.317319,2021-11
01-11-2021,11,D2,6w,562,53.308329,-6.301888,2021-11
01-11-2021,11,D2,6,676,53.321452,-6.264349,2021-11
01-11-2021,11,D2,4,957,53.328197,-6.22809,2021-11
01-11-2021,11,D2,24,108,53.285009,-6.37192,2021-11
01-11-2021,11,D2,16,90,53.281712,-6.284927,2021-11
01-11-2021,11,D2,18,52,53.263568,-6.153265,2021-11
01-12-2021,12,D2,20,691,53.350928,-6.368541,2021-12
01-12-2021,12,D2,8,1830,53.34197,-6.317348,2021-12
01-12-2021,12,D2,22,326,53.317868,-6.397531,2021-12
01-12-2021,12,D2,12,1191,53.321125,-6.317319,2021-12
01-12-2021,12,D2,6w,924,53.308329,-6.301888,2021-12
01-12-2021,12,D2,6,1118,53.321452,-6.264349,2021-12
01-12-2021,12,D2,4,1691,53.328197,-6.22809,2021-12
01-12-2021,12,D2,24,152,53.285009,-6.37192,2021-12
01-12-2021,12,D2,16,154,53.281712,-6.284927,2021-12
01-12-2021,12,D2,18,79,53.263568,-6.153265,2021-12
01-01-2022,1,D2,20,440,53.350928,-6.368541,2022-01
01-01-2022,1,D2,8,1120,53.34197,-6.317348,2022-01
01-01-2022,1,D2,22,198,53.317868,-6.397531,2022-01
01-01-2022,1,D2,12,754,53.321125,-6.317319,2022-01
01-01-2022,1,D2,6w,636,53.308329,-6.301888,2022-01
01-01-2022,1,D2,6,688,53.321452,-6.264349,2022-01
01-01-2022,1,D2,4,1004,53.328197,-6.22809,2022-01
01-01-2022,1,D2,24,103,53.285009,-6.37192,2022-01
01-01-2022,1,D2,16,98,53.281712,-6.284927,2022-01
01-01-2022,1,D2,18,52,53.263568,-6.153265,2022-01
01-02-2022,2,D2,20,451,53.350928,-6.368541,2022-02
01-02-2022,2,D2,8,1050,53.34197,-6.317348,2022-02
01-02-2022,2,D2,22,187,53.317868,-6.397531,2022-02
01-02-2022,2,D2,12,696,53.321125,-6.317319,2022-02
01-02-2022,2,D2,6w,593,53.308329,-6.301888,2022-02
01-02-2022,2,D2,6,681,53.321452,-6.264349,2022-02
01-02-2022,2,D2,4,923,53.328197,-6.22809,2022-02
01-02-2022,2,D2,24,105,53.285009,-6.37192,2022-02
01-02-2022,2,D2,16,87,53.281712,-6.284927,2022-02
01-02-2022,2,D2,18,41,53.263568,-6.153265,2022-02
01-03-2022,3,D2,20,673,53.350928,-6.368541,2022-03
01-03-2022,3,D2,8,1744,53.34197,-6.317348,2022-03
01-03-2022,3,D2,22,270,53.317868,-6.397531,2022-03
01-03-2022,3,D2,12,991,53.321125,-6.317319,2022-03
01-03-2022,3,D2,6w,879,53.308329,-6.301888,2022-03
01-03-2022,3,D2,6,1060,53.321452,-6.264349,2022-03
01-03-2022,3,D2,4,1490,53.328197,-6.22809,2022-03
01-03-2022,3,D2,24,167,53.285009,-6.37192,2022-03
01-03-2022,3,D2,16,138,53.281712,-6.284927,2022-03
01-03-2022,3,D2,18,81,53.263568,-6.153265,2022-03
01-04-2022,4,D2,20,533,53.350928,-6.368541,2022-04
01-04-2022,4,D2,8,1197,53.34197,-6.317348,2022-04
01-04-2022,4,D2,22,208,53.317868,-6.397531,2022-04
01-04-2022,4,D2,12,795,53.321125,-6.317319,2022-04
01-04-2022,4,D2,6w,664,53.308329,-6.301888,2022-04
01-04-2022,4,D2,6,781,53.321452,-6.264349,2022-04
